DateTimes,ShamsiDateTime,Air Pressure(hPa),Air Temperature(C),rel. Humidity(%),Surface Temperature(C),Wind Direction(D),Wind Speed(m/s)
2025-02-07 17:30:10,1403/11/19 17:30:10,751.5,-7.4,83.0,-5.8,195.0,11.2
2025-02-07 17:20:10,1403/11/19 17:20:10,751.6,-7.3,81.0,-5.7,201.0,11.2
2025-02-07 17:10:10,1403/11/19 17:10:10,751.5,-7.1,77.0,-5.8,201.0,9.1
2025-02-07 17:00:10,1403/11/19 17:00:10,751.4,-7.0,75.0,-5.8,197.0,10.6
2025-02-07 16:50:10,1403/11/19 16:50:10,751.2,-7.0,76.0,-5.7,197.0,10.3
2025-02-07 16:40:10,1403/11/19 16:40:10,751.3,-7.0,75.0,-5.7,201.0,10.0
2025-02-07 16:30:10,1403/11/19 16:30:10,751.3,-6.8,74.0,-5.7,198.0,10.4
2025-02-07 16:20:10,1403/11/19 16:20:10,751.3,-6.9,74.0,-5.6,200.0,10.4
2025-02-07 16:10:10,1403/11/19 16:10:10,751.2,-6.8,75.0,-5.6,199.0,10.6
2025-02-07 16:00:10,1403/11/19 16:00:10,751.2,-7.0,79.0,-5.6,201.0,9.9
2025-02-07 15:50:10,1403/11/19 15:50:10,751.2,-7.1,81.0,-5.5,202.0,10.8
2025-02-07 15:40:10,1403/11/19 15:40:10,751.2,-7.1,84.0,-5.4,201.0,11.0
2025-02-07 15:30:10,1403/11/19 15:30:10,751.2,-7.2,80.0,-5.2,203.0,11.0
2025-02-07 15:20:10,1403/11/19 15:20:10,751.1,-6.8,75.0,-5.1,200.0,10.6
2025-02-07 15:10:10,1403/11/19 15:10:10,751.1,-6.6,75.0,-5.1,200.0,9.5
2025-02-07 15:00:10,1403/11/19 15:00:10,751.0,-6.7,77.0,-5.1,200.0,10.6
2025-02-07 14:50:10,1403/11/19 14:50:10,750.9,-6.8,81.0,-5.0,199.0,10.7
2025-02-07 14:40:10,1403/11/19 14:40:10,750.8,-6.3,73.0,-4.7,195.0,10.7
2025-02-07 14:30:10,1403/11/19 14:30:10,750.8,-6.1,71.0,-4.5,196.0,9.1
2025-02-07 14:20:10,1403/11/19 14:20:10,750.7,-6.0,72.0,-4.4,196.0,8.5
2025-02-07 14:10:10,1403/11/19 14:10:10,750.6,-5.9,70.0,-4.2,192.0,8.5
2025-02-07 14:00:10,1403/11/19 14:00:10,750.5,-6.0,73.0,-3.9,192.0,9.2
2025-02-07 13:50:10,1403/11/19 13:50:10,750.4,-5.7,69.0,-3.6,191.0,8.6
2025-02-07 13:40:10,1403/11/19 13:40:10,750.3,-5.7,69.0,-3.4,189.0,8.8
2025-02-07 13:30:10,1403/11/19 13:30:10,750.4,-5.5,69.0,-3.0,193.0,8.3
2025-02-07 13:20:10,1403/11/19 13:20:10,750.3,-5.6,67.0,-2.7,195.0,9.0
2025-02-07 13:10:10,1403/11/19 13:10:10,750.3,-5.2,66.0,-2.4,190.0,6.1
2025-02-07 13:00:10,1403/11/19 13:00:10,750.2,-5.2,68.0,-1.9,191.0,9.2
2025-02-07 12:50:10,1403/11/19 12:50:10,750.2,-4.7,65.0,-1.5,193.0,7.2
2025-02-07 12:40:10,1403/11/19 12:40:10,750.2,-4.3,68.0,-1.1,190.0,5.9
2025-02-07 12:30:10,1403/11/19 12:30:10,750.3,-3.4,90.0,-0.9,199.0,2.1
2025-02-07 12:20:10,1403/11/19 12:20:10,750.2,-2.8,84.0,-0.8,216.0,0.5
2025-02-07 12:10:11,1403/11/19 12:10:11,750.2,-2.5,79.0,-0.7,233.0,0.5
2025-02-07 12:00:11,1403/11/19 12:00:11,750.2,-2.3,71.0,-0.7,239.0,1.4
2025-02-07 11:50:11,1403/11/19 11:50:11,750.0,-1.3,60.0,-0.7,250.0,0.5
2025-02-07 11:40:11,1403/11/19 11:40:11,750.0,-2.6,66.0,-0.8,215.0,0.0
2025-02-07 11:30:11,1403/11/19 11:30:11,749.9,-2.6,64.0,-0.7,207.0,2.7
2025-02-07 11:20:11,1403/11/19 11:20:11,749.9,-1.5,71.0,-0.6,211.0,1.9
2025-02-07 11:10:11,1403/11/19 11:10:11,749.9,-1.0,72.0,-0.6,234.0,1.2
2025-02-07 11:00:11,1403/11/19 11:00:11,749.9,-2.0,84.0,-0.6,216.0,0.4
2025-02-07 10:50:10,1403/11/19 10:50:10,750.0,-3.0,100.0,-0.7,237.0,1.2
2025-02-07 10:40:10,1403/11/19 10:40:10,750.0,-3.2,100.0,-0.7,251.0,2.8
2025-02-07 10:30:10,1403/11/19 10:30:10,750.0,-3.5,100.0,-0.7,247.0,2.6
2025-02-07 10:20:10,1403/11/19 10:20:10,750.1,-3.7,,-0.7,245.0,2.2
2025-02-07 10:10:10,1403/11/19 10:10:10,750.1,-3.8,,-0.8,255.0,3.2
2025-02-07 10:00:10,1403/11/19 10:00:10,750.1,-3.6,,-0.9,251.0,3.0
2025-02-07 09:50:10,1403/11/19 09:50:10,750.1,-4.3,,-0.9,255.0,4.1
2025-02-07 09:40:10,1403/11/19 09:40:10,750.0,-4.2,,-1.0,254.0,3.9
2025-02-07 09:30:10,1403/11/19 09:30:10,750.0,-4.0,,-1.1,245.0,3.0
2025-02-07 09:20:10,1403/11/19 09:20:10,750.0,-4.1,,-1.1,230.0,4.2
2025-02-07 09:10:10,1403/11/19 09:10:10,750.0,-3.8,,-1.0,214.0,3.4
2025-02-07 09:00:10,1403/11/19 09:00:10,750.1,-3.6,,-1.0,222.0,4.3
2025-02-07 08:50:10,1403/11/19 08:50:10,750.1,-3.7,,-0.9,213.0,4.5
2025-02-07 08:40:10,1403/11/19 08:40:10,750.1,-3.7,,-0.8,227.0,4.7
2025-02-07 08:30:10,1403/11/19 08:30:10,750.1,-3.4,,-0.8,243.0,4.8
2025-02-07 08:20:10,1403/11/19 08:20:10,750.1,-3.3,,-0.8,238.0,4.9
2025-02-07 08:10:10,1403/11/19 08:10:10,750.1,-3.2,100.0,-0.7,223.0,4.5
2025-02-07 08:00:10,1403/11/19 08:00:10,750.1,-2.8,95.0,-0.5,211.0,4.3
2025-02-07 07:50:10,1403/11/19 07:50:10,750.1,-1.8,78.0,-0.4,220.0,2.0
2025-02-07 07:40:10,1403/11/19 07:40:10,750.2,-0.5,68.0,-0.4,213.0,1.2
2025-02-07 07:30:10,1403/11/19 07:30:10,750.2,1.1,64.0,-0.5,213.0,0.7
2025-02-07 07:20:10,1403/11/19 07:20:10,750.2,-0.1,77.0,-0.6,229.0,1.2
2025-02-07 07:10:10,1403/11/19 07:10:10,750.3,-0.7,96.0,-0.7,213.0,0.2
2025-02-07 07:00:10,1403/11/19 07:00:10,750.3,-2.3,100.0,-0.8,222.0,0.6
2025-02-07 06:50:10,1403/11/19 06:50:10,750.3,-2.7,,-0.9,249.0,1.4
2025-02-07 06:40:10,1403/11/19 06:40:10,750.3,-3.0,,-1.0,252.0,0.8
2025-02-07 06:30:10,1403/11/19 06:30:10,750.2,-3.2,,-1.1,247.0,1.3
2025-02-07 06:20:10,1403/11/19 06:20:10,750.3,-3.3,,-1.2,241.0,1.1
2025-02-07 06:10:10,1403/11/19 06:10:10,750.4,-3.6,,-1.2,237.0,0.6
2025-02-07 06:00:10,1403/11/19 06:00:10,750.5,-3.8,,-1.3,242.0,2.5
2025-02-07 05:50:10,1403/11/19 05:50:10,750.4,-3.7,,-1.4,249.0,2.8
2025-02-07 05:40:10,1403/11/19 05:40:10,750.2,-3.6,,-1.5,252.0,2.0
2025-02-07 05:30:10,1403/11/19 05:30:10,750.1,-3.5,,-1.5,254.0,2.4
2025-02-07 05:20:10,1403/11/19 05:20:10,750.1,-3.6,,-1.6,258.0,3.4
2025-02-07 05:10:10,1403/11/19 05:10:10,750.1,-3.4,,-1.7,254.0,4.2
2025-02-07 05:00:10,1403/11/19 05:00:10,750.0,-3.3,,-1.7,248.0,3.8
2025-02-07 04:50:10,1403/11/19 04:50:10,749.9,-3.3,,-1.8,252.0,2.7
2025-02-07 04:40:10,1403/11/19 04:40:10,749.7,-3.3,,-1.8,249.0,2.4
2025-02-07 04:30:10,1403/11/19 04:30:10,749.5,-3.3,,-1.8,247.0,1.8
2025-02-07 04:20:10,1403/11/19 04:20:10,749.3,-3.7,,-1.9,219.0,0.5
2025-02-07 04:10:10,1403/11/19 04:10:10,749.0,-3.1,,-1.9,227.0,2.5
2025-02-07 04:00:10,1403/11/19 04:00:10,748.9,-2.8,,-2.0,239.0,1.8
2025-02-07 03:50:10,1403/11/19 03:50:10,748.9,-2.9,,-2.0,249.0,2.2
2025-02-07 03:40:10,1403/11/19 03:40:10,748.8,-3.0,,-2.1,242.0,2.3
2025-02-07 03:30:10,1403/11/19 03:30:10,748.6,-3.1,,-2.1,250.0,0.6
2025-02-07 03:20:10,1403/11/19 03:20:10,748.7,-3.3,,-2.2,236.0,0.6
2025-02-07 03:10:10,1403/11/19 03:10:10,748.6,-3.6,,-2.2,216.0,0.0
2025-02-07 03:00:10,1403/11/19 03:00:10,748.3,-3.6,,-2.2,206.0,1.0
2025-02-07 02:50:10,1403/11/19 02:50:10,748.1,-3.6,,-2.1,245.0,1.6
2025-02-07 02:40:10,1403/11/19 02:40:10,748.0,-3.5,,-2.1,237.0,0.4
2025-02-07 02:30:10,1403/11/19 02:30:10,748.0,-3.3,,-2.1,254.0,0.8
2025-02-07 02:20:10,1403/11/19 02:20:10,748.1,-3.2,,-2.0,257.0,1.4
2025-02-07 02:10:10,1403/11/19 02:10:10,748.0,-3.2,,-2.0,250.0,0.6
2025-02-07 02:00:10,1403/11/19 02:00:10,748.0,-3.0,,-2.0,254.0,0.0
2025-02-07 01:50:10,1403/11/19 01:50:10,747.9,-2.9,,-1.9,259.0,0.0
2025-02-07 01:40:10,1403/11/19 01:40:10,748.0,-2.9,,-1.9,246.0,0.3
2025-02-07 01:30:10,1403/11/19 01:30:10,748.1,-2.9,,-1.9,246.0,1.0
2025-02-07 01:20:10,1403/11/19 01:20:10,748.2,-2.9,,-1.9,228.0,1.9
2025-02-07 01:10:10,1403/11/19 01:10:10,748.1,-3.0,,-1.9,223.0,0.5
2025-02-07 01:00:10,1403/11/19 01:00:10,747.9,-2.7,,-1.8,238.0,0.5
2025-02-07 00:50:10,1403/11/19 00:50:10,747.9,-2.6,,-1.8,246.0,1.4
2025-02-07 00:40:11,1403/11/19 00:40:11,747.9,-2.6,,-1.8,245.0,1.6
2025-02-07 00:30:11,1403/11/19 00:30:11,748.1,-2.7,,-1.7,249.0,1.7
2025-02-07 00:20:11,1403/11/19 00:20:11,748.1,-2.7,,-1.7,233.0,1.7
2025-02-07 00:10:11,1403/11/19 00:10:11,748.1,-2.6,,-1.6,203.0,1.8
2025-02-07 00:00:11,1403/11/19 00:00:11,748.2,-2.5,,-1.6,196.0,1.7
2025-02-06 23:50:11,1403/11/18 23:50:11,748.6,-2.4,,-1.6,253.0,2.7
2025-02-06 23:40:11,1403/11/18 23:40:11,748.5,-2.4,,-1.6,248.0,2.9
2025-02-06 23:30:11,1403/11/18 23:30:11,748.5,-2.3,,-1.7,246.0,2.0
2025-02-06 23:20:10,1403/11/18 23:20:10,748.2,-2.3,,-1.7,249.0,1.9
2025-02-06 23:10:10,1403/11/18 23:10:10,748.1,-2.2,,-1.7,227.0,2.1
2025-02-06 23:00:10,1403/11/18 23:00:10,747.9,-2.1,,-1.7,246.0,2.3
2025-02-06 22:50:10,1403/11/18 22:50:10,747.9,-2.1,,-1.7,235.0,0.9
2025-02-06 22:40:10,1403/11/18 22:40:10,747.9,-2.0,,-1.8,228.0,0.3
2025-02-06 22:30:10,1403/11/18 22:30:10,747.9,-1.9,,-1.8,236.0,1.0
2025-02-06 22:20:10,1403/11/18 22:20:10,747.7,-1.9,,-1.8,253.0,1.5
2025-02-06 22:10:10,1403/11/18 22:10:10,747.7,-1.9,,-1.8,241.0,1.2
2025-02-06 22:00:10,1403/11/18 22:00:10,747.7,-1.8,,-1.8,253.0,1.9
2025-02-06 21:50:10,1403/11/18 21:50:10,747.6,-1.8,,-1.8,254.0,3.0
2025-02-06 21:40:10,1403/11/18 21:40:10,747.6,-1.9,,-1.9,254.0,2.8
2025-02-06 21:30:10,1403/11/18 21:30:10,747.5,-1.9,,-1.9,246.0,2.9
2025-02-06 21:20:10,1403/11/18 21:20:10,747.6,-1.9,,-1.8,223.0,0.8
2025-02-06 21:10:10,1403/11/18 21:10:10,747.5,-1.9,,-1.7,206.0,2.1
2025-02-06 21:00:10,1403/11/18 21:00:10,747.5,-1.7,100.0,-1.5,229.0,2.7
2025-02-06 20:50:10,1403/11/18 20:50:10,747.4,-0.5,100.0,-1.1,233.0,4.2
2025-02-06 20:40:10,1403/11/18 20:40:10,746.7,-0.2,100.0,-1.1,239.0,5.5
2025-02-06 20:30:10,1403/11/18 20:30:10,746.8,-0.5,100.0,-1.2,238.0,6.0
2025-02-06 20:20:10,1403/11/18 20:20:10,746.8,-0.6,100.0,-1.2,243.0,7.0
2025-02-06 20:10:10,1403/11/18 20:10:10,747.0,-0.7,100.0,-1.2,237.0,5.5
2025-02-06 20:00:10,1403/11/18 20:00:10,747.1,-0.6,100.0,-1.1,246.0,5.7
2025-02-06 19:50:10,1403/11/18 19:50:10,747.4,-0.2,100.0,-1.0,234.0,3.9
2025-02-06 19:40:10,1403/11/18 19:40:10,747.5,-0.1,99.0,-0.9,252.0,5.3
2025-02-06 19:30:10,1403/11/18 19:30:10,747.7,0.0,92.0,-0.9,256.0,4.6
2025-02-06 19:20:10,1403/11/18 19:20:10,747.7,0.1,87.0,-0.9,253.0,4.7
